"10410る 2712 环动ㄓ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","12,020","299,347","25.30","25.30","24.60","24.65","-0.75","12",
"104/10/02","1,000","24,650","24.65","24.65","24.65","24.65"," 0.00","1",
"104/10/05","23,000","553,350","24.00","24.20","24.00","24.10","-0.55","6",
"104/10/06","25,150","602,315","23.80","24.15","23.80","24.10"," 0.00","13",
"104/10/07","47,433","1,139,650","25.10","25.10","23.70","24.25","+0.15","22",
"104/10/08","3,000","71,950","24.05","24.05","23.90","23.90","-0.35","3",
"104/10/12","11,000","262,450","23.80","24.45","23.80","24.45","+0.55","3",
"104/10/13","5,000","126,000","25.20","25.20","25.20","25.20","+0.75","3",
"104/10/14","9,000","217,100","24.25","24.25","24.00","24.00","-1.20","6",
"104/10/15","0","0","--","--","--","--"," 0.00","0",
"104/10/16","0","0","--","--","--","--"," 0.00","0",
"104/10/19","10,000","239,400","24.00","24.00","23.85","24.00","X0.00","5",
"104/10/20","2,000","47,700","23.70","24.00","23.70","24.00"," 0.00","2",
"104/10/21","0","0","--","--","--","--"," 0.00","0",
"104/10/22","5,000","120,000","24.00","24.00","24.00","24.00","X0.00","3",
"104/10/23","14,010","340,342","24.25","24.45","24.05","24.30","+0.30","15",
"104/10/26","13,000","311,950","23.70","24.10","23.70","24.10","-0.20","7",
"104/10/27","18,000","432,550","23.75","24.15","23.75","24.15","+0.05","9",
"104/10/28","1,000","24,150","24.15","24.15","24.15","24.15"," 0.00","1",
"104/10/29","9,000","216,050","23.75","24.10","23.75","24.10","-0.05","6",
"104/10/30","14,000","339,000","23.80","24.40","23.80","24.40","+0.30","9",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

