"106年08月 2712 遠雄來           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/08/01","1,621","40,461","25.00","25.00","25.00","25.00","+0.50","8",
"106/08/02","3,379","83,911","24.85","24.85","24.85","24.85","X0.00","3",
"106/08/03","1,000","24,600","24.60","24.60","24.60","24.60","-0.25","1",
"106/08/04","2,000","48,850","24.45","24.45","24.40","24.40","-0.20","2",
"106/08/07","0","0","--","--","--","--"," 0.00","0",
"106/08/08","19,000","474,400","24.40","25.00","24.40","25.00","X0.00","2",
"106/08/09","0","0","--","--","--","--"," 0.00","0",
"106/08/10","0","0","--","--","--","--"," 0.00","0",
"106/08/11","0","0","--","--","--","--"," 0.00","0",
"106/08/14","4,000","98,000","24.00","25.00","24.00","25.00","X0.00","2",
"106/08/15","5,000","122,300","23.10","24.90","23.10","24.50","-0.50","5",
"106/08/16","47,000","1,152,400","24.45","24.90","24.45","24.45","-0.05","12",
"106/08/17","1,001","24,474","24.45","24.45","24.45","24.45"," 0.00","2",
"106/08/18","0","0","--","--","--","--"," 0.00","0",
"106/08/21","2,000","48,450","23.60","24.85","23.60","24.85","X0.00","2",
"106/08/22","0","0","--","--","--","--"," 0.00","0",
"106/08/23","0","0","--","--","--","--"," 0.00","0",
"106/08/24","0","0","--","--","--","--"," 0.00","0",
"106/08/25","1,000","24,700","24.70","24.70","24.70","24.70","X0.00","1",
"106/08/28","0","0","--","--","--","--"," 0.00","0",
"106/08/29","1,000","24,700","24.70","24.70","24.70","24.70","X0.00","1",
"106/08/30","0","0","--","--","--","--"," 0.00","0",
"106/08/31","5,000","124,500","24.90","24.90","24.90","24.90","X0.00","1",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

