"10412る 2712 环动ㄓ           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","0","0","--","--","--","--"," 0.00","0",
"104/12/02","50,000","1,221,100","24.00","24.90","24.00","24.50","X0.00","15",
"104/12/03","2,000","47,450","23.75","23.75","23.70","23.70","-0.80","2",
"104/12/04","0","0","--","--","--","--"," 0.00","0",
"104/12/07","1,000","23,700","23.70","23.70","23.70","23.70","X0.00","1",
"104/12/08","42,000","1,001,700","23.35","23.95","23.35","23.95","+0.25","6",
"104/12/09","25,000","595,300","23.50","24.00","23.40","24.00","+0.05","21",
"104/12/10","5,000","120,000","24.00","24.00","24.00","24.00"," 0.00","2",
"104/12/11","0","0","--","--","--","--"," 0.00","0",
"104/12/14","2,000","47,300","23.45","23.85","23.45","23.85","X0.00","2",
"104/12/15","12,000","285,700","23.80","23.85","23.80","23.85"," 0.00","3",
"104/12/16","8,000","194,100","24.35","24.35","24.00","24.35","+0.50","7",
"104/12/17","0","0","--","--","--","--"," 0.00","0",
"104/12/18","2,000","47,300","23.70","23.70","23.60","23.60","X0.00","2",
"104/12/21","10,000","244,000","24.35","24.45","24.35","24.45","+0.85","6",
"104/12/22","20,000","483,050","24.00","24.30","24.00","24.30","-0.15","8",
"104/12/23","33,002","799,498","24.10","24.30","23.80","24.30"," 0.00","14",
"104/12/24","14,000","339,600","24.30","24.30","23.70","24.30"," 0.00","6",
"104/12/25","0","0","--","--","--","--"," 0.00","0",
"104/12/28","9,000","216,200","23.50","24.25","23.50","24.25","X0.00","5",
"104/12/29","20,000","484,900","24.20","24.30","24.00","24.30","+0.05","11",
"104/12/30","103,316","2,521,223","24.00","24.70","23.90","24.70","+0.40","42",
"104/12/31","170,267","4,370,560","24.65","26.20","24.65","26.20","+1.50","61",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

