"107年08月 4141 龍燈-KY          各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/08/01","48,000","1,141,900","23.75","23.85","23.75","23.80","+0.05","32",
"107/08/02","59,060","1,398,190","23.80","23.90","23.30","23.85","+0.05","46",
"107/08/03","30,000","710,950","23.80","23.80","23.55","23.75","-0.10","14",
"107/08/06","46,904","1,123,555","23.90","24.05","23.90","24.00","+0.25","38",
"107/08/07","57,440","1,387,448","23.95","24.50","23.95","24.10","+0.10","37",
"107/08/08","81,200","1,957,310","24.10","24.15","24.10","24.10"," 0.00","49",
"107/08/09","48,000","1,158,100","24.15","24.20","24.10","24.10"," 0.00","29",
"107/08/10","32,204","776,886","24.15","24.15","24.00","24.00","-0.10","22",
"107/08/13","164,500","3,698,949","23.60","23.60","22.15","22.50","-1.50","99",
"107/08/14","54,000","1,240,350","22.65","23.40","22.65","23.00","+0.50","39",
"107/08/15","244,771","5,860,128","23.40","24.30","23.40","23.90","+0.90","158",
"107/08/16","124,025","2,977,405","23.30","24.15","23.30","24.10","+0.20","84",
"107/08/17","55,240","1,327,384","24.15","24.40","23.70","24.00","-0.10","42",
"107/08/20","48,080","1,142,411","23.80","23.85","23.70","23.75","-0.25","37",
"107/08/21","37,015","882,340","24.05","24.05","23.65","23.80","+0.05","23",
"107/08/22","27,000","646,000","24.15","24.15","23.85","23.90","+0.10","22",
"107/08/23","48,000","1,150,450","24.10","24.10","23.75","24.00","+0.10","28",
"107/08/24","39,260","928,785","24.05","24.05","23.35","23.60","-0.40","27",
"107/08/27","42,000","993,750","23.60","24.10","23.15","23.85","+0.25","26",
"107/08/28","36,660","874,442","24.00","24.00","23.65","23.65","-0.20","35",
"107/08/29","53,060","1,267,736","23.95","23.95","23.80","23.90","+0.25","30",
"107/08/30","50,430","1,208,722","23.90","24.00","23.90","23.90"," 0.00","23",
"107/08/31","48,060","1,147,037","23.70","23.95","23.70","23.80","-0.10","23",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

